episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
160,1.0,1.7034777125290368,-1.430020410874154,0.8616471387825834,30.0,1.0,8,0.0,False,True,0.34275204681067883,0,40.9092468467365,2139.329,prepare,0.0
160,2.0,1.703259052544552,-1.4299321604039952,0.8786963130986681,30.0,0.6666666666666666,7,1.0,False,True,0.3422209177414091,0,40.9092468467365,2139.399,in_progress,0.0
160,3.0,1.7099493825901337,-1.4309669413832082,0.5857149405332372,30.0,0.3333333333333333,6,1.0,False,True,0.3585342817698086,0,40.9092468467365,2139.464,in_progress,0.0
160,4.0,1.7275634677217822,-1.434603645903231,-0.37972626660705716,30.0,0.3333333333333333,6,1.0,False,True,0.4014493787114555,0,40.9092468467365,2139.527,in_progress,0.0
160,5.0,1.7493664378092673,-1.4371924274335188,-0.9900856862534186,-30.0,0.6666666666666666,1,1.0,False,True,0.4546420122738373,0,40.9092468467365,2139.596,in_progress,0.0
160,6.0,1.778796169733428,-1.4396406762259315,-1.4949865215275144,30.0,0.3333333333333333,6,1.0,False,True,0.5264808461236613,0,40.9092468467365,2139.662,in_progress,0.0
160,7.0,1.810028442296862,-1.442706744691598,-2.001810600089612,0.0,0.6666666666666666,4,1.0,False,True,0.6027021954322983,0,40.9092468467365,2139.73,in_progress,0.0
160,8.0,1.8443287455919464,-1.4452992256389958,-2.413815366117643,30.0,1.0,8,1.0,False,True,0.6864400181571618,1,40.9092468467365,2139.799,in_progress,0.0
160,9.0,1.8834351585406235,-1.4448847462047305,-1.978942274709056,30.0,1.0,8,1.0,False,True,0.7820374037332597,1,40.9092468467365,2139.861,in_progress,0.0
160,10.0,1.933392892228578,-1.4409473978575393,-0.7146082480045486,-30.0,1.0,2,1.0,False,True,0.9042890804793103,1,40.9092468467365,2139.921,in_progress,0.0
160,11.0,2.0006408542326337,-1.4349279700941735,0.7669443082580168,30.0,0.6666666666666666,7,1.0,False,True,1.0688786788471312,1,40.9092468467365,2139.98,in_progress,0.0
160,12.0,2.057490339668822,-1.4295098469398784,1.8128673918734477,-30.0,0.6666666666666666,1,1.0,False,True,1.2080303239902292,1,40.9092468467365,2140.065,in_progress,0.0
160,13.0,2.1191991497992437,-1.4216917791600998,3.1272211564297936,-30.0,0.3333333333333333,0,1.0,False,True,1.3591489641048666,1,40.9092468467365,2140.13,in_progress,0.0
160,14.0,2.17234687396644,-1.4216870202607035,2.5026011920457867,-30.0,1.0,2,1.0,False,True,1.4890499756134612,1,40.9092468467365,2140.189,in_progress,0.0
160,15.0,2.215445426509701,-1.4260987696858711,0.9550922689722059,-30.0,1.0,2,1.0,False,True,1.5942234882836268,1,40.9092468467365,2140.259,in_progress,0.0
160,16.0,2.258829298474666,-1.4334871830936593,-0.9772060178574259,-30.0,0.6666666666666666,1,1.0,False,True,1.6999825832403586,1,40.9092468467365,2140.332,in_progress,0.0
160,17.0,2.3120156767407734,-1.4460260611809268,-3.719814335847949,0.0,1.0,5,1.0,False,True,1.8295070301012228,1,40.9092468467365,2140.393,in_progress,0.0
160,18.0,2.368203327104,-1.460983188088905,-6.306409652918451,0.0,1.0,5,1.0,False,True,1.9662762156314912,2,40.9092468467365,2140.463,in_progress,0.0
160,19.0,2.4346240986209047,-1.4805146792390587,-9.012282164259075,-30.0,1.0,2,1.0,False,True,2.1278848727500965,2,40.9092468467365,2140.529,in_progress,0.0
160,20.0,2.4994615760949,-1.5042054191408696,-12.002136175951888,30.0,0.3333333333333333,6,1.0,False,True,2.285467538148582,2,40.9092468467365,2140.596,in_progress,0.0
160,21.0,2.5557577301714693,-1.5292128513206344,-14.94884508070571,30.0,0.3333333333333333,6,0.5,False,True,2.4221245117787924,2,40.9092468467365,2140.661,in_progress,0.0
160,22.0,2.604062860041937,-1.5486065483475104,-16.378661731043163,30.0,0.3333333333333333,6,0.5,False,True,2.5394587106798325,2,40.9092468467365,2140.714,in_progress,0.0
160,23.0,2.6414301131975337,-1.560677741967323,-16.621898215418696,0.0,0.3333333333333333,3,0.5,False,True,2.6303362341856964,2,40.9092468467365,2140.796,in_progress,0.0
160,24.0,2.6737031398262614,-1.5701248690881362,-16.57964613717759,30.0,0.3333333333333333,6,0.5,False,True,2.708861308211662,2,40.9092468467365,2140.858,in_progress,0.0
160,25.0,2.7024234635267184,-1.5762679535452047,-16.018546344288044,30.0,0.6666666666666666,7,0.5,False,True,2.7788271887367912,2,40.9092468467365,2140.93,in_progress,0.0
