episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
120,1.0,1.7034601730097583,-1.4301131819799908,0.8293921517491362,-30.0,0.3333333333333333,0,0.0,False,True,0.3427056999493499,0,40.9092468467365,1340.996,prepare,0.0
120,2.0,1.7032590525445155,-1.4299321604039956,0.8786963130986681,30.0,1.0,8,1.0,False,True,0.34222091774140895,0,40.9092468467365,1341.057,in_progress,0.0
120,3.0,1.7115373940504726,-1.4325431963974704,0.21086463733852226,0.0,0.6666666666666666,4,1.0,False,True,0.36235652762029846,0,40.9092468467365,1341.128,in_progress,0.0
120,4.0,1.7321028286247635,-1.4362139835699024,-0.6114788043261781,30.0,0.3333333333333333,6,1.0,False,True,0.4124838807782734,0,40.9092468467365,1341.197,in_progress,0.0
120,5.0,1.7561802752868352,-1.4395438080959229,-1.312668827877453,-30.0,0.6666666666666666,1,1.0,False,True,0.4712078916756528,0,40.9092468467365,1341.254,in_progress,0.0
120,6.0,1.7820363270440236,-1.4416163658351282,-1.6929991718022896,0.0,0.6666666666666666,4,1.0,False,True,0.5343262069042477,0,40.9092468467365,1341.328,in_progress,0.0
120,7.0,1.8225529226906352,-1.4460306504577443,-2.4648597270434034,0.0,0.6666666666666666,4,1.0,False,True,0.6331892726176004,1,40.9092468467365,1341.396,in_progress,0.0
120,8.0,1.8595043387805594,-1.452106201205447,-3.5455830996083555,30.0,0.3333333333333333,6,1.0,False,True,0.7232762375742824,1,40.9092468467365,1341.461,in_progress,0.0
120,9.0,1.9086140015800381,-1.4541206501737074,-3.2844486294846753,0.0,1.0,5,1.0,False,True,0.8432319903611698,1,40.9092468467365,1341.509,in_progress,0.0
120,10.0,1.9522139502896787,-1.454241082820764,-2.7531814944236017,0.0,1.0,5,1.0,False,True,0.9497921887882226,1,40.9092468467365,1341.594,in_progress,0.0
120,11.0,2.0058402323876465,-1.4534559210658036,-1.9725798055348593,-30.0,0.6666666666666666,1,1.0,False,True,1.080892174386862,1,40.9092468467365,1341.663,in_progress,0.0
120,12.0,2.0590784594839953,-1.4552583634332739,-1.916384802212412,30.0,1.0,8,1.0,False,True,1.2109466954168464,1,40.9092468467365,1341.73,in_progress,0.0
120,13.0,2.1171848224420047,-1.4586669759579924,-2.295242941632449,-30.0,1.0,2,1.0,False,True,1.3528371533048111,1,40.9092468467365,1341.797,in_progress,0.0
120,14.0,2.1769968676444864,-1.4598325536125434,-2.0635642630056594,-30.0,0.3333333333333333,0,1.0,False,True,1.4989827941586744,1,40.9092468467365,1341.837,in_progress,0.0
120,15.0,2.2363752056992405,-1.467711702952233,-3.4082075253573567,-30.0,0.6666666666666666,1,1.0,False,True,1.6438162818701714,1,40.9092468467365,1341.885,in_progress,0.0
120,16.0,2.2832279127884534,-1.4782923370512802,-5.199596990348662,0.0,1.0,5,1.0,False,True,1.7579338437776932,1,40.9092468467365,1341.996,in_progress,0.0
120,17.0,2.331496391012527,-1.4924842220769843,-7.509079979097946,30.0,1.0,8,1.0,False,True,1.8753761476327933,2,40.9092468467365,1342.063,in_progress,0.0
120,18.0,2.3928123786374225,-1.5059571194449177,-8.705510746491601,-30.0,0.6666666666666666,1,1.0,False,True,2.024735477637968,2,40.9092468467365,1342.095,in_progress,0.0
120,19.0,2.4503192481810743,-1.5178115089239375,-9.423618672293797,-30.0,1.0,2,1.0,False,True,2.1648455428886684,2,40.9092468467365,1342.195,in_progress,0.0
120,20.0,2.51682946241885,-1.5385049259957255,-11.560817091632282,30.0,0.3333333333333333,6,0.5,False,True,2.3266291782819684,2,40.9092468467365,1342.264,in_progress,0.0
120,21.0,2.5710489943181036,-1.5569608626009082,-13.335476484767025,30.0,1.0,8,0.5,False,True,2.458456605693918,2,40.9092468467365,1342.323,in_progress,0.0
120,22.0,2.630236216732108,-1.5719629722050643,-13.594435333953992,30.0,0.3333333333333333,6,0.5,False,True,2.6025527275592792,2,40.9092468467365,1342.396,in_progress,0.0
120,23.0,2.684927745048997,-1.5811925227353396,-12.725401560983695,30.0,0.3333333333333333,6,0.5,False,True,2.7358800759581863,2,40.9092468467365,1342.462,in_progress,0.0
120,24.0,2.7368827621040372,-1.5862269773894468,-11.207387813075588,30.0,0.3333333333333333,6,0.5,False,True,2.8626765995526564,2,40.9092468467365,1342.529,in_progress,0.0
120,25.0,2.782153181241569,-1.5857112018244464,-9.02288818154397,-30.0,0.3333333333333333,0,0.5,False,True,2.973343508842843,2,40.9092468467365,1342.595,in_progress,0.0
